title,author,year,publication
Unified Scaling Laws for Routed Language Models,"Aidan Clark, Diego De Las Casas, Aurelia Guy, Arthur Mensch, Michela Paganini, Jordan Hoffmann, Bogdan Damoc, Blake Hechtman, Trevor Cai, Sebastian Borgeaud, George Bm Van Den Driessche, Eliza Rutherford, Tom Hennigan, Matthew J Johnson, Albin Cassirer, Chris Jones, Elena Buchatskaya, David Budden, Laurent Sifre, Simon Osindero, Oriol Vinyals, Marc’Aurelio Ranzato, Jack Rae, Erich Elsen, Koray Kavukcuoglu, Karen Simonyan",2022,ICML2022
Context-Aware Drift Detection,"Oliver Cobb, Arnaud Van Looveren",2022,ICML2022
On the Robustness of CountSketch to Adaptive Inputs,"Edith Cohen, Xin Lyu, Jelani Nelson, Tamas Sarlos, Moshe Shechner, Uri Stemmer",2022,ICML2022
Diffusion bridges vector quantized variational autoencoders,"Max Cohen, Guillaume Quispe, Sylvain Le Corff, Charles Ollion, Eric Moulines",2022,ICML2022
Online and Consistent Correlation Clustering,"Vincent Cohen-Addad, Silvio Lattanzi, Andreas Maggiori, Nikos Parotsidis",2022,ICML2022
Massively Parallel $k$-Means Clustering for Perturbation Resilient Instances,"Vincent Cohen-Addad, Vahab Mirrokni, Peilin Zhong",2022,ICML2022
One-Pass Diversified Sampling with Application to Terabyte-Scale Genomic Sequence Streams,"Benjamin Coleman, Benito Geordie, Li Chou, R. A. Leo Elworth, Todd Treangen, Anshumali Shrivastava",2022,ICML2022
Transfer and Marginalize: Explaining Away Label Noise with Privileged Information,"Mark Collier, Rodolphe Jenatton, Effrosyni Kokiopoulou, Jesse Berent",2022,ICML2022
MAML and ANIL Provably Learn Representations,"Liam Collins, Aryan Mokhtari, Sewoong Oh, Sanjay Shakkottai",2022,ICML2022
Entropic Causal Inference: Graph Identifiability,"Spencer Compton, Kristjan Greenewald, Dmitriy A Katz, Murat Kocaoglu",2022,ICML2022
Mitigating Gender Bias in Face Recognition using the von Mises-Fisher Mixture Model,"Jean-Rémy Conti, Nathan Noiry, Stephan Clemencon, Vincent Despiegel, Stéphane Gentric",2022,ICML2022
Counterfactual Transportability: A Formal Approach,"Juan D Correa, Sanghack Lee, Elias Bareinboim",2022,ICML2022
Label-Free Explainability for Unsupervised Models,"Jonathan Crabbé, Mihaela van der Schaar",2022,ICML2022
Evaluating the Adversarial Robustness of Adaptive Test-time Defenses,"Francesco Croce, Sven Gowal, Thomas Brunner, Evan Shelhamer, Matthias Hein, Taylan Cemgil",2022,ICML2022
Adversarial Robustness against Multiple and Single $l_p$-Threat Models via Quick Fine-Tuning of Robust Classifiers,"Francesco Croce, Matthias Hein",2022,ICML2022
Self-conditioning Pre-Trained Language Models,"Xavier Suau Cuadros, Luca Zappella, Nicholas Apostoloff",2022,ICML2022
Only tails matter: Average-Case Universality and Robustness in the Convex Regime,"Leonardo Cunha, Gauthier Gidel, Fabian Pedregosa, Damien Scieur, Courtney Paquette",2022,ICML2022
Principal Component Flows,"Edmond Cunningham, Adam D Cobb, Susmit Jha",2022,ICML2022
Deep symbolic regression for recurrence prediction,"Stéphane D’Ascoli, Pierre-Alexandre Kamienny, Guillaume Lample, Francois Charton",2022,ICML2022
Continuous Control with Action Quantization from Demonstrations,"Robert Dadashi, Léonard Hussenot, Damien Vincent, Sertan Girgin, Anton Raichuk, Matthieu Geist, Olivier Pietquin",2022,ICML2022
Dialog Inpainting: Turning Documents into Dialogs,"Zhuyun Dai, Arun Tejasvi Chaganty, Vincent Y Zhao, Aida Amini, Qazi Mamunur Rashid, Mike Green, Kelvin Guu",2022,ICML2022
DisPFL: Towards Communication-Efficient Personalized Federated Learning via Decentralized Sparse Training,"Rong Dai, Li Shen, Fengxiang He, Xinmei Tian, Dacheng Tao",2022,ICML2022
Marginal Distribution Adaptation for Discrete Sets via Module-Oriented Divergence Minimization,"Hanjun Dai, Mengjiao Yang, Yuan Xue, Dale Schuurmans, Bo Dai",2022,ICML2022
Balancing Sample Efficiency and Suboptimality in Inverse Reinforcement Learning,"Angelo Damiani, Giorgio Manganini, Alberto Maria Metelli, Marcello Restelli",2022,ICML2022
Understanding Robust Generalization in Learning Regular Languages,"Soham Dan, Osbert Bastani, Dan Roth",2022,ICML2022
Unsupervised Image Representation Learning with Deep Latent Particles,"Tal Daniel, Aviv Tamar",2022,ICML2022
Guarantees for Epsilon-Greedy Reinforcement Learning with Function Approximation,"Chris Dann, Yishay Mansour, Mehryar Mohri, Ayush Sekhari, Karthik Sridharan",2022,ICML2022
Monarch: Expressive Structured Matrices for Efficient and Accurate Training,"Tri Dao, Beidi Chen, Nimit S Sohoni, Arjun Desai, Michael Poli, Jessica Grogan, Alexander Liu, Aniruddh Rao, Atri Rudra, Christopher Re",2022,ICML2022
Score-Guided Intermediate Level Optimization: Fast Langevin Mixing for Inverse Problems,"Giannis Daras, Yuval Dagan, Alex Dimakis, Constantinos Daskalakis",2022,ICML2022
Test-Time Training Can Close the Natural Distribution Shift Performance Gap in Deep Learning Based Compressed Sensing,"Mohammad Zalbagi Darestani, Jiayu Liu, Reinhard Heckel",2022,ICML2022
Knowledge Base Question Answering by Case-based Reasoning over Subgraphs,"Rajarshi Das, Ameya Godbole, Ankita Naik, Elliot Tower, Manzil Zaheer, Hannaneh Hajishirzi, Robin Jia, Andrew Mccallum",2022,ICML2022
Framework for Evaluating Faithfulness of Local Explanations,"Sanjoy Dasgupta, Nave Frost, Michal Moshkovitz",2022,ICML2022
Distinguishing rule and exemplar-based generalization in learning systems,"Ishita Dasgupta, Erin Grant, Tom Griffiths",2022,ICML2022
Robust Multi-Objective Bayesian Optimization Under Input Noise,"Samuel Daulton, Sait Cakmak, Maximilian Balandat, Michael A. Osborne, Enlu Zhou, Eytan Bakshy",2022,ICML2022
Attentional Meta-learners for Few-shot Polythetic Classification,"Ben J Day, Ramon Viñas Torné, Nikola Simidjievski, Pietro Lió",2022,ICML2022
Adversarial Vulnerability of Randomized Ensembles,"Hassan Dbouk, Naresh Shanbhag",2022,ICML2022
Born-Infeld (BI) for AI: Energy-Conserving Descent (ECD) for Optimization,"Giuseppe Bruno De Luca, Eva Silverstein",2022,ICML2022
Error-driven Input Modulation: Solving the Credit Assignment Problem without a Backward Pass,"Giorgia Dellaferrera, Gabriel Kreiman",2022,ICML2022
DreamerPro: Reconstruction-Free Model-Based Reinforcement Learning with Prototypical Representations,"Fei Deng, Ingook Jang, Sungjin Ahn",2022,ICML2022
NeuralEF: Deconstructing Kernels by Deep Neural Networks,"Zhijie Deng, Jiaxin Shi, Jun Zhu",2022,ICML2022
Deep Causal Metric Learning,"Xiang Deng, Zhongfei Zhang",2022,ICML2022
On the Convergence of Inexact Predictor-Corrector Methods for Linear Programming,"Gregory Dexter, Agniva Chowdhury, Haim Avron, Petros Drineas",2022,ICML2022
Analysis of Stochastic Processes through Replay Buffers,"Shirli Di-Castro, Shie Mannor, Dotan Di Castro",2022,ICML2022
Streaming Algorithms for High-Dimensional Robust Statistics,"Ilias Diakonikolas, Daniel M. Kane, Ankit Pensia, Thanasis Pittas",2022,ICML2022
Learning General Halfspaces with Adversarial Label Noise via Online Gradient Descent,"Ilias Diakonikolas, Vasilis Kontonis, Christos Tzamos, Nikos Zarifis",2022,ICML2022
Variational Feature Pyramid Networks,"Panagiotis Dimitrakopoulos, Giorgos Sfikas, Christophoros Nikou",2022,ICML2022
Understanding Doubly Stochastic Clustering,"Tianjiao Ding, Derek Lim, Rene Vidal, Benjamin D Haeffele",2022,ICML2022
"Independent Policy Gradient for Large-Scale Markov Potential Games: Sharper Rates, Function Approximation, and Game-Agnostic Convergence","Dongsheng Ding, Chen-Yu Wei, Kaiqing Zhang, Mihailo Jovanovic",2022,ICML2022
Generalization and Robustness Implications in Object-Centric Learning,"Andrea Dittadi, Samuele S Papa, Michele De Vita, Bernhard Schölkopf, Ole Winther, Francesco Locatello",2022,ICML2022
Fair Generalized Linear Models with a Convex Penalty,"Hyungrok Do, Preston Putzel, Axel S Martin, Padhraic Smyth, Judy Zhong",2022,ICML2022
Bayesian Learning with Information Gain Provably Bounds Risk for a Robust Adversarial Defense,"Bao Gia Doan, Ehsan M. Abbasnejad, Javen Qinfeng Shi, Damith C. Ranasinghe",2022,ICML2022
On the Adversarial Robustness of Causal Algorithmic Recourse,"Ricardo Dominguez-Olmedo, Amir H Karimi, Bernhard Schölkopf",2022,ICML2022
Finding the Task-Optimal Low-Bit Sub-Distribution in Deep Neural Networks,"Runpei Dong, Zhanhong Tan, Mengdi Wu, Linfeng Zhang, Kaisheng Ma",2022,ICML2022
PACE: A Parallelizable Computation Encoder for Directed Acyclic Graphs,"Zehao Dong, Muhan Zhang, Fuhai Li, Yixin Chen",2022,ICML2022
Privacy for Free: How does Dataset Condensation Help Privacy?,"Tian Dong, Bo Zhao, Lingjuan Lyu",2022,ICML2022
Fast rates for noisy interpolation require rethinking the effect of inductive bias,"Konstantin Donhauser, Nicolò Ruggeri, Stefan Stojanovic, Fanny Yang",2022,ICML2022
Adapting to Mixing Time in Stochastic Optimization with Markovian Data,"Ron Dorfman, Kfir Yehuda Levy",2022,ICML2022
TACTiS: Transformer-Attentional Copulas for Time Series,"Alexandre Drouin, Étienne Marcotte, Nicolas Chapados",2022,ICML2022
Branching Reinforcement Learning,"Yihan Du, Wei Chen",2022,ICML2022
Bayesian Imitation Learning for End-to-End Mobile Manipulation,"Yuqing Du, Daniel Ho, Alex Alemi, Eric Jang, Mohi Khansari",2022,ICML2022
GLaM: Efficient Scaling of Language Models with Mixture-of-Experts,"Nan Du, Yanping Huang, Andrew M Dai, Simon Tong, Dmitry Lepikhin, Yuanzhong Xu, Maxim Krikun, Yanqi Zhou, Adams Wei Yu, Orhan Firat, Barret Zoph, Liam Fedus, Maarten P Bosma, Zongwei Zhou, Tao Wang, Emma Wang, Kellie Webster, Marie Pellat, Kevin Robinson, Kathleen Meier-Hellstern, Toju Duke, Lucas Dixon, Kun Zhang, Quoc Le, Yonghui Wu, Zhifeng Chen, Claire Cui",2022,ICML2022
Learning Iterative Reasoning through Energy Minimization,"Yilun Du, Shuang Li, Joshua Tenenbaum, Igor Mordatch",2022,ICML2022
SE(3) Equivariant Graph Neural Networks with Complete Local Frames,"Weitao Du, He Zhang, Yuanqi Du, Qi Meng, Wei Chen, Nanning Zheng, Bin Shao, Tie-Yan Liu",2022,ICML2022
A Context-Integrated Transformer-Based Neural Network for Auction Design,"Zhijian Duan, Jingwu Tang, Yutong Yin, Zhe Feng, Xiang Yan, Manzil Zaheer, Xiaotie Deng",2022,ICML2022
Augment with Care: Contrastive Learning for Combinatorial Problems,"Haonan Duan, Pashootan Vaezipoor, Max B Paulus, Yangjun Ruan, Chris Maddison",2022,ICML2022
Parametric Visual Program Induction with Function Modularization,"Xuguang Duan, Xin Wang, Ziwei Zhang, Wenwu Zhu",2022,ICML2022
Bayesian Deep Embedding Topic Meta-Learner,"Zhibin Duan, Yishi Xu, Jianqiao Sun, Bo Chen, Wenchao Chen, Chaojie Wang, Mingyuan Zhou",2022,ICML2022
Deletion Robust Submodular Maximization over Matroids,"Paul Duetting, Federico Fusco, Silvio Lattanzi, Ashkan Norouzi-Fard, Morteza Zadimoghaddam",2022,ICML2022
From data to functa: Your data point is a function and you can treat it like one,"Emilien Dupont, Hyunjik Kim, S. M. Ali Eslami, Danilo Jimenez Rezende, Dan Rosenbaum",2022,ICML2022
Efficient Low Rank Convex Bounds for Pairwise Discrete Graphical Models,"Valentin Durante, George Katsirelos, Thomas Schiex",2022,ICML2022
Robust Counterfactual Explanations for Tree-Based Ensembles,"Sanghamitra Dutta, Jason Long, Saumitra Mishra, Cecilia Tilli, Daniele Magazzeni",2022,ICML2022
On the Difficulty of Defending Self-Supervised Learning against Model Extraction,"Adam Dziedzic, Nikita Dhawan, Muhammad Ahmad Kaleem, Jonas Guan, Nicolas Papernot",2022,ICML2022
LIMO: Latent Inceptionism for Targeted Molecule Generation,"Peter Eckmann, Kunyang Sun, Bo Zhao, Mudong Feng, Michael Gilson, Rose Yu",2022,ICML2022
Inductive Biases and Variable Creation in Self-Attention Mechanisms,"Benjamin L Edelman, Surbhi Goel, Sham Kakade, Cyril Zhang",2022,ICML2022
Provable Reinforcement Learning with a Short-Term Memory,"Yonathan Efroni, Chi Jin, Akshay Krishnamurthy, Sobhan Miryoosefi",2022,ICML2022
Sparsity in Partially Controllable Linear Systems,"Yonathan Efroni, Sham Kakade, Akshay Krishnamurthy, Cyril Zhang",2022,ICML2022
FedNew: A Communication-Efficient and Privacy-Preserving Newton-Type Method for Federated Learning,"Anis Elgabli, Chaouki Ben Issaid, Amrit Singh Bedi, Ketan Rajawat, Mehdi Bennis, Vaneet Aggarwal",2022,ICML2022
pathGCN: Learning General Graph Spatial Operators from Paths,"Moshe Eliasof, Eldad Haber, Eran Treister",2022,ICML2022
Discrete Tree Flows via Tree-Structured Permutations,"Mai Elkady, Hyung Zin Lim, David I Inouye",2022,ICML2022
"For Learning in Symmetric Teams, Local Optima are Global Nash Equilibria","Scott Emmons, Caspar Oesterheld, Andrew Critch, Vincent Conitzer, Stuart Russell",2022,ICML2022
Streaming Algorithm for Monotone k-Submodular Maximization with Cardinality Constraints,"Alina Ene, Huy Nguyen",2022,ICML2022
Towards Scaling Difference Target Propagation by Learning Backprop Targets,"Maxence M Ernoult, Fabrice Normandin, Abhinav Moudgil, Sean Spinney, Eugene Belilovsky, Irina Rish, Blake Richards, Yoshua Bengio",2022,ICML2022
Understanding Dataset Difficulty with $\mathcal{V}$-Usable Information,"Kawin Ethayarajh, Yejin Choi, Swabha Swayamdipta",2022,ICML2022
Head2Toe: Utilizing Intermediate Representations for Better Transfer Learning,"Utku Evci, Vincent Dumoulin, Hugo Larochelle, Michael C Mozer",2022,ICML2022
Variational Sparse Coding with Learned Thresholding,"Kion Fallah, Christopher J Rozell",2022,ICML2022
Training Discrete Deep Generative Models via Gapped Straight-Through Estimator,"Ting-Han Fan, Ta-Chung Chi, Alexander I. Rudnicky, Peter J Ramadge",2022,ICML2022
DRIBO: Robust Deep Reinforcement Learning via Multi-View Information Bottleneck,"Jiameng Fan, Wenchao Li",2022,ICML2022
Generalized Data Distribution Iteration,"Jiajun Fan, Changnan Xiao",2022,ICML2022
Variational Wasserstein gradient flow,"Jiaojiao Fan, Qinsheng Zhang, Amirhossein Taghvaei, Yongxin Chen",2022,ICML2022
Data Determines Distributional Robustness in Contrastive Language Image Pre-training (CLIP),"Alex Fang, Gabriel Ilharco, Mitchell Wortsman, Yuhao Wan, Vaishaal Shankar, Achal Dave, Ludwig Schmidt",2022,ICML2022
Bayesian Continuous-Time Tucker Decomposition,"Shikai Fang, Akil Narayan, Robert Kirby, Shandian Zhe",2022,ICML2022
Byzantine Machine Learning Made Easy By Resilient Averaging of Momentums,"Sadegh Farhadkhani, Rachid Guerraoui, Nirupam Gupta, Rafael Pinot, John Stephan",2022,ICML2022
An Equivalence Between Data Poisoning and Byzantine Gradient Attacks,"Sadegh Farhadkhani, Rachid Guerraoui, Lê Nguyên Hoang, Oscar Villemaud",2022,ICML2022
Investigating Generalization by Controlling Normalized Margin,"Alexander R Farhang, Jeremy D Bernstein, Kushal Tirumala, Yang Liu, Yisong Yue",2022,ICML2022
Kernelized Multiplicative Weights for 0/1-Polyhedral Games: Bridging the Gap Between Learning in Extensive-Form and Normal-Form Games,"Gabriele Farina, Chung-Wei Lee, Haipeng Luo, Christian Kroer",2022,ICML2022
Local Linear Convergence of Douglas-Rachford for Linear Programming: a Probabilistic Analysis,"Oisin Faust, Hamza Fawzi",2022,ICML2022
Matching Structure for Dual Learning,"Hao Fei, Shengqiong Wu, Yafeng Ren, Meishan Zhang",2022,ICML2022
Cascaded Gaps: Towards Logarithmic Regret for Risk-Sensitive Reinforcement Learning,"Yingjie Fei, Ruitu Xu",2022,ICML2022
Private frequency estimation via projective geometry,"Vitaly Feldman, Jelani Nelson, Huy Nguyen, Kunal Talwar",2022,ICML2022
An Intriguing Property of Geophysics Inversion,"Yinan Feng, Yinpeng Chen, Shihang Feng, Peng Jin, Zicheng Liu, Youzuo Lin",2022,ICML2022
Principled Knowledge Extrapolation with GANs,"Ruili Feng, Jie Xiao, Kecheng Zheng, Deli Zhao, Jingren Zhou, Qibin Sun, Zheng-Jun Zha",2022,ICML2022
A Resilient Distributed Boosting Algorithm,"Yuval Filmus, Idan Mehalel, Shay Moran",2022,ICML2022
Model-Value Inconsistency as a Signal for Epistemic Uncertainty,"Angelos Filos, Eszter Vértes, Zita Marinho, Gregory Farquhar, Diana Borsa, Abram Friesen, Feryal Behbahani, Tom Schaul, Andre Barreto, Simon Osindero",2022,ICML2022
Coordinated Double Machine Learning,"Nitai Fingerhut, Matteo Sesia, Yaniv Romano",2022,ICML2022
Conformal Prediction Sets with Limited False Positives,"Adam Fisch, Tal Schuster, Tommi Jaakkola, Dr.Regina Barzilay",2022,ICML2022
Fast Population-Based Reinforcement Learning on a Single Machine,"Arthur Flajolet, Claire Bizon Monroc, Karim Beguir, Thomas Pierrot",2022,ICML2022
Fast Relative Entropy Coding with A* coding,"Gergely Flamich, Stratis Markou, Jose Miguel Hernandez-Lobato",2022,ICML2022
"Contrastive Mixture of Posteriors for Counterfactual Inference, Data Integration and Fairness","Adam Foster, Arpi Vezer, Craig A. Glastonbury, Paidi Creed, Samer Abujudeh, Aaron Sim",2022,ICML2022
Label Ranking through Nonparametric Regression,"Dimitris Fotakis, Alkis Kalavasis, Eleni Psaroudaki",2022,ICML2022
A Neural Tangent Kernel Perspective of GANs,"Jean-Yves Franceschi, Emmanuel De Bézenac, Ibrahim Ayed, Mickael Chen, Sylvain Lamprier, Patrick Gallinari",2022,ICML2022
Extracting Latent State Representations with Linear Dynamics from Rich Observations,"Abraham Frandsen, Rong Ge, Holden Lee",2022,ICML2022
SPDY: Accurate Pruning with Speedup Guarantees,"Elias Frantar, Dan Alistarh",2022,ICML2022
Revisiting the Effects of Stochasticity for Hamiltonian Samplers,"Giulio Franzese, Dimitrios Milios, Maurizio Filippone, Pietro Michiardi",2022,ICML2022
Bregman Neural Networks,"Jordan Frecon, Gilles Gasso, Massimiliano Pontil, Saverio Salzo",2022,ICML2022
(Non-)Convergence Results for Predictive Coding Networks,"Simon Frieder, Thomas Lukasiewicz",2022,ICML2022
Scaling Structured Inference with Randomization,"Yao Fu, John Cunningham, Mirella Lapata",2022,ICML2022
