title,author,year,publication,citation
Semi-Supervised Learning with Decision Trees: Graph Laplacian Tree Alternating Optimization,"Arman Zharmagambetov, Miguel A. Carreira-Perpinan",2022,NeurIPS2022,-999
Riemannian Score-Based Generative Modelling,"Valentin De Bortoli, Emile Mathieu, Michael Hutchinson, James Thornton, Yee Whye Teh, Arnaud Doucet",2022,NeurIPS2022,-999
Intra-agent speech permits zero-shot task acquisition,"Chen Yan, Federico Carnevale, Petko I Georgiev, Adam Santoro, Aurelia Guy, Alistair Muldal, Chia-Chun Hung, Joshua Abramson, Timothy Lillicrap, Gregory Wayne",2022,NeurIPS2022,-999
Free Probability for predicting the performance of feed-forward fully connected neural networks,"Reda CHHAIBI, Tariq Daouda, Ezechiel Kahn",2022,NeurIPS2022,-999
The Minority Matters: A Diversity-Promoting Collaborative Metric Learning Algorithm,"Shilong Bao, Qianqian Xu, Zhiyong Yang, Yuan He, Xiaochun Cao, Qingming Huang",2022,NeurIPS2022,-999
Open-Ended Reinforcement Learning with Neural Reward Functions,"Robert Meier, Asier Mujika",2022,NeurIPS2022,-999
A Reduction to Binary Approach for Debiasing Multiclass Datasets,"Ibrahim M. Alabdulmohsin, Jessica Schrouff, Sanmi Koyejo",2022,NeurIPS2022,-999
Obj2Seq: Formatting Objects as Sequences with Class Prompt for Visual Tasks,"Zhiyang Chen, Yousong Zhu, Zhaowen Li, Fan Yang, Wei Li, Haixin Wang, Chaoyang Zhao, Liwei Wu, Rui Zhao, Jinqiao Wang, Ming Tang",2022,NeurIPS2022,-999
Learn to Explain: Multimodal Reasoning via Thought Chains for Science Question Answering,"Pan Lu, Swaroop Mishra, Tanglin Xia, Liang Qiu, Kai-Wei Chang, Song-Chun Zhu, Oyvind Tafjord, Peter Clark, Ashwin Kalyan",2022,NeurIPS2022,-999
Few-Shot Audio-Visual Learning of Environment Acoustics,"Sagnik Majumder, Changan Chen, Ziad Al-Halah, Kristen Grauman",2022,NeurIPS2022,-999
The Phenomenon of Policy Churn,"Tom Schaul, Andre Barreto, John Quan, Georg Ostrovski",2022,NeurIPS2022,-999
Molecule Generation by Principal Subgraph Mining and Assembling,"Xiangzhe Kong, Wenbing Huang, Zhixing Tan, Yang Liu",2022,NeurIPS2022,-999
Implicit Neural Representations with Levels-of-Experts,"Zekun Hao, Arun Mallya, Serge Belongie, Ming-Yu Liu",2022,NeurIPS2022,-999
Planning for Sample Efficient Imitation Learning,"Zhao-Heng Yin, Weirui Ye, Qifeng Chen, Yang Gao",2022,NeurIPS2022,-999
Concept Activation Regions: A Generalized Framework For Concept-Based Explanations,"Jonathan Crabbé, Mihaela van der Schaar",2022,NeurIPS2022,-999
Towards Safe Reinforcement Learning with a Safety Editor Policy,"Haonan Yu, Wei Xu, Haichao Zhang",2022,NeurIPS2022,-999
Understanding Cross-Domain Few-Shot Learning Based on Domain Similarity and Few-Shot Difficulty,"Jaehoon Oh, Sungnyun Kim, Namgyu Ho, Jin-Hwa Kim, Hwanjun Song, Se-Young Yun",2022,NeurIPS2022,-999
Sustainable Online Reinforcement Learning for Auto-bidding,"Zhiyu Mou, Yusen Huo, Rongquan Bai, Mingzhou Xie, Chuan Yu, Jian Xu, Bo Zheng",2022,NeurIPS2022,-999
Uni-Perceiver-MoE: Learning Sparse Generalist Models with Conditional MoEs,"Jinguo Zhu, Xizhou Zhu, Wenhai Wang, Xiaohua Wang, Hongsheng Li, Xiaogang Wang, Jifeng Dai",2022,NeurIPS2022,-999
Improved Coresets for Euclidean $k$-Means,"Vincent Cohen-Addad, Kasper Green Larsen, David Saulpic, Chris Schwiegelshohn, Omar Ali Sheikh-Omar",2022,NeurIPS2022,-999
Accelerated Linearized Laplace Approximation for Bayesian Deep Learning,"Zhijie Deng, Feng Zhou, Jun Zhu",2022,NeurIPS2022,-999
"Learning to Reason with Neural Networks: Generalization, Unseen Data and Boolean Measures","Emmanuel Abbe, Samy Bengio, Elisabetta Cornacchia, Jon Kleinberg, Aryo Lotfi, Maithra Raghu, Chiyuan Zhang",2022,NeurIPS2022,-999
Using Partial Monotonicity in Submodular Maximization,"Loay Mualem, Moran Feldman",2022,NeurIPS2022,-999
Enhanced Meta Reinforcement Learning via Demonstrations in Sparse Reward Environments,"Desik Rengarajan, Sapana Chaudhary, Jaewon Kim, Dileep Kalathil, Srinivas Shakkottai",2022,NeurIPS2022,-999
Riemannian Diffusion Models,"Chin-Wei Huang, Milad Aghajohari, Joey Bose, Prakash Panangaden, Aaron C. Courville",2022,NeurIPS2022,-999
Training and Inference on Any-Order Autoregressive Models the Right Way,"Andy Shih, Dorsa Sadigh, Stefano Ermon",2022,NeurIPS2022,-999
Lazy and Fast Greedy MAP Inference for Determinantal Point Process,"Shinichi Hemmi, Taihei Oki, Shinsaku Sakaue, Kaito Fujii, Satoru Iwata",2022,NeurIPS2022,-999
Generalization Bounds for Stochastic Gradient Descent via Localized $\varepsilon$-Covers,"Sejun Park, Umut Simsekli, Murat A. Erdogdu",2022,NeurIPS2022,-999
Semi-Supervised Semantic Segmentation via Gentle Teaching Assistant,"Ying Jin, Jiaqi Wang, Dahua Lin",2022,NeurIPS2022,-999
Anytime-Valid Inference For Multinomial Count Data,"Michael Lindon, Alan Malek",2022,NeurIPS2022,-999
"What I Cannot Predict, I Do Not Understand: A Human-Centered Evaluation Framework for Explainability Methods","Julien Colin, Thomas FEL, Remi Cadene, Thomas Serre",2022,NeurIPS2022,-999
S4ND: Modeling Images and Videos as Multidimensional Signals with State Spaces,"Eric Nguyen, Karan Goel, Albert Gu, Gordon Downs, Preey Shah, Tri Dao, Stephen Baccus, Christopher Ré",2022,NeurIPS2022,-999
Understanding Programmatic Weak Supervision via Source-aware Influence Function,"Jieyu Zhang, Haonan Wang, Cheng-Yu Hsieh, Alexander J. Ratner",2022,NeurIPS2022,-999
Approximation with CNNs in Sobolev Space: with Applications to Classification,"Guohao Shen, Yuling Jiao, Yuanyuan Lin, Jian Huang",2022,NeurIPS2022,-999
Sample Complexity of Learning Heuristic Functions for Greedy-Best-First and A* Search,"Shinsaku Sakaue, Taihei Oki",2022,NeurIPS2022,-999
TransTab: Learning Transferable Tabular Transformers Across Tables,"Zifeng Wang, Jimeng Sun",2022,NeurIPS2022,-999
Perceptual Attacks of No-Reference Image Quality Models with Human-in-the-Loop,"Weixia Zhang, Dingquan Li, Xiongkuo Min, Guangtao Zhai, Guodong Guo, Xiaokang Yang, Kede Ma",2022,NeurIPS2022,-999
Sketch-GNN: Scalable Graph Neural Networks with Sublinear Training Complexity,"Mucong Ding, Tahseen Rabbani, Bang An, Evan Wang, Furong Huang",2022,NeurIPS2022,-999
Tree Mover's Distance: Bridging Graph Metrics and Stability of Graph Neural Networks,"Ching-Yao Chuang, Stefanie Jegelka",2022,NeurIPS2022,-999
DivBO: Diversity-aware CASH for Ensemble Learning,"Yu Shen, Yupeng Lu, Yang Li, Yaofeng Tu, Wentao Zhang, Bin CUI",2022,NeurIPS2022,-999
Revisiting Graph Contrastive Learning from the Perspective of Graph Spectrum,"Nian Liu, Xiao Wang, Deyu Bo, Chuan Shi, Jian Pei",2022,NeurIPS2022,-999
Functional Indirection Neural Estimator for Better Out-of-distribution Generalization,"Kha Pham, Thai Hung Le, Man Ngo, Truyen Tran",2022,NeurIPS2022,-999
Combinatorial Bandits with Linear Constraints: Beyond Knapsacks and Fairness,"Qingsong Liu, Weihang Xu, Siwei Wang, Zhixuan Fang",2022,NeurIPS2022,-999
Will Bilevel Optimizers Benefit from Loops,"Kaiyi Ji, Mingrui Liu, Yingbin Liang, Lei Ying",2022,NeurIPS2022,-999
Combining Explicit and Implicit Regularization for Efficient Learning in Deep Networks,Dan Zhao,2022,NeurIPS2022,-999
On A Mallows-type Model For (Ranked) Choices,"Yifan Feng, Yuxuan Tang",2022,NeurIPS2022,-999
(De-)Randomized Smoothing for Decision Stump Ensembles,"Miklós Horváth, Mark Müller, Marc Fischer, Martin Vechev",2022,NeurIPS2022,-999
Learning to Break the Loop: Analyzing and Mitigating Repetitions for Neural Text Generation ,"Jin Xu, Xiaojiang Liu, Jianhao Yan, Deng Cai, Huayang Li, Jian Li",2022,NeurIPS2022,-999
Debiased Machine Learning without Sample-Splitting for Stable Estimators,"Qizhao Chen, Vasilis Syrgkanis, Morgane Austern",2022,NeurIPS2022,-999
Near-Optimal Sample Complexity Bounds for Constrained MDPs,"Sharan Vaswani, Lin Yang, Csaba Szepesvari",2022,NeurIPS2022,-999
Integral Probability Metrics PAC-Bayes Bounds,"Ron Amit, Baruch Epstein, Shay Moran, Ron Meir",2022,NeurIPS2022,-999
Bellman Residual Orthogonalization for Offline Reinforcement Learning,"Andrea Zanette, Martin J Wainwright",2022,NeurIPS2022,-999
Quantum Speedups of Optimizing Approximately Convex Functions with Applications to Logarithmic Regret Stochastic Convex Bandits,"Tongyang Li, Ruizhe Zhang",2022,NeurIPS2022,-999
Learning Neural Acoustic Fields,"Andrew Luo, Yilun Du, Michael Tarr, Josh Tenenbaum, Antonio Torralba, Chuang Gan",2022,NeurIPS2022,-999
A Universal Error Measure for Input Predictions Applied to Online Graph Problems,"Giulia Bernardini, Alexander Lindermayr, Alberto Marchetti-Spaccamela, Nicole Megow, Leen Stougie, Michelle Sweering",2022,NeurIPS2022,-999
Online Reinforcement Learning for Mixed Policy Scopes,"Junzhe Zhang, Elias Bareinboim",2022,NeurIPS2022,-999
Self-explaining deep models with logic rule reasoning,"Seungeon Lee, Xiting Wang, Sungwon Han, Xiaoyuan Yi, Xing Xie, Meeyoung Cha",2022,NeurIPS2022,-999
XTC: Extreme Compression for Pre-trained Transformers Made Simple and Efficient,"Xiaoxia Wu, Zhewei Yao, Minjia Zhang, Conglong Li, Yuxiong He",2022,NeurIPS2022,-999
S3GC: Scalable Self-Supervised Graph Clustering,"Fnu Devvrit, Aditya Sinha, Inderjit Dhillon, Prateek Jain",2022,NeurIPS2022,-999
Contrastive Neural Ratio Estimation,"Benjamin K Miller, Christoph Weniger, Patrick Forré",2022,NeurIPS2022,-999
An Information-Theoretic Framework for Deep Learning,"Hong Jun Jeon, Benjamin Van Roy",2022,NeurIPS2022,-999
Uncoupled Learning Dynamics with $O(\log T)$ Swap Regret in Multiplayer Games,"Ioannis Anagnostides, Gabriele Farina, Christian Kroer, Chung-Wei Lee, Haipeng Luo, Tuomas Sandholm",2022,NeurIPS2022,-999
Robust Semi-Supervised Learning when Not All Classes have Labels,"Lan-Zhe Guo, Yi-Ge Zhang, Zhi-Fan Wu, Jie-Jing Shao, Yu-Feng Li",2022,NeurIPS2022,-999
Private Multiparty Perception for Navigation,"Hui Lu, Mia Chiquier, Carl Vondrick",2022,NeurIPS2022,-999
Improving Task-Specific Generalization in Few-Shot Learning via Adaptive Vicinal Risk Minimization,"Long-Kai Huang, Ying Wei",2022,NeurIPS2022,-999
C-Mixup: Improving Generalization in Regression,"Huaxiu Yao, Yiping Wang, Linjun Zhang, James Y. Zou, Chelsea Finn",2022,NeurIPS2022,-999
Generalised Mutual Information for Discriminative Clustering,"Louis Ohl, Pierre-Alexandre Mattei, Charles Bouveyron, Warith HARCHAOUI, Mickaël Leclercq, Arnaud Droit, Frederic Precioso",2022,NeurIPS2022,-999
Consistent Interpolating Ensembles via the Manifold-Hilbert Kernel,"Yutong Wang, Clay Scott",2022,NeurIPS2022,-999
Geo-Neus: Geometry-Consistent Neural Implicit Surfaces Learning for Multi-view Reconstruction,"Qiancheng Fu, Qingshan Xu, Yew Soon Ong, Wenbing Tao",2022,NeurIPS2022,-999
Sublinear Algorithms for Hierarchical Clustering,"Arpit Agarwal, Sanjeev Khanna, Huan Li, Prathamesh Patil",2022,NeurIPS2022,-999
Is Sortition Both Representative and Fair?,"Soroush Ebadian, Gregory Kehne, Evi Micha, Ariel D. Procaccia, Nisarg Shah",2022,NeurIPS2022,-999
Beyond Rewards: a Hierarchical Perspective on Offline Multiagent Behavioral Analysis,"Shayegan Omidshafiei, Andrei Kapishnikov, Yannick Assogba, Lucas Dixon, Been Kim",2022,NeurIPS2022,-999
Dynamic pricing and assortment under a contextual MNL demand,"Noemie Perivier, Vineet Goyal",2022,NeurIPS2022,-999
DGD^2: A Linearly Convergent Distributed Algorithm For High-dimensional Statistical Recovery,"Marie Maros, Gesualdo Scutari",2022,NeurIPS2022,-999
Pseudo-Riemannian Graph Convolutional Networks,"Bo Xiong, Shichao Zhu, Nico Potyka, Shirui Pan, Chuan Zhou, Steffen Staab",2022,NeurIPS2022,-999
CroCo: Self-Supervised Pre-training for 3D Vision Tasks by Cross-View Completion,"Philippe Weinzaepfel, Vincent Leroy, Thomas Lucas, Romain BRÉGIER, Yohann Cabon, Vaibhav ARORA, Leonid Antsfeld, Boris Chidlovskii, Gabriela Csurka, Jerome Revaud",2022,NeurIPS2022,-999
Sound and Complete Verification of Polynomial Networks,"Elias Abad Rocamora, Mehmet Fatih Sahin, Fanghui Liu, Grigorios Chrysos, Volkan Cevher",2022,NeurIPS2022,-999
Better SGD using Second-order Momentum,"Hoang Tran, Ashok Cutkosky",2022,NeurIPS2022,-999
Learning Predictions for Algorithms with Predictions,"Misha Khodak, Maria-Florina F. Balcan, Ameet Talwalkar, Sergei Vassilvitskii",2022,NeurIPS2022,-999
Unsupervised Point Cloud Completion and Segmentation by Generative Adversarial Autoencoding Network,"Changfeng Ma, Yang Yang, Jie Guo, Fei Pan, Chongjun Wang, Yanwen Guo",2022,NeurIPS2022,-999
CalFAT: Calibrated Federated Adversarial Training with Label Skewness,"Chen Chen, Yuchen Liu, Xingjun Ma, Lingjuan Lyu",2022,NeurIPS2022,-999
Rethinking Generalization in Few-Shot Classification,"Markus Hiller, Rongkai Ma, Mehrtash Harandi, Tom Drummond",2022,NeurIPS2022,-999
Stimulative Training of Residual Networks: A Social Psychology Perspective of Loafing,"Peng Ye, Shengji Tang, Baopu Li, Tao Chen, Wanli Ouyang",2022,NeurIPS2022,-999
EGSDE: Unpaired Image-to-Image Translation via Energy-Guided Stochastic Differential Equations,"Min Zhao, Fan Bao, Chongxuan LI, Jun Zhu",2022,NeurIPS2022,-999
Cryptographic Hardness of Learning Halfspaces with Massart Noise,"Ilias Diakonikolas, Daniel Kane, Pasin Manurangsi, Lisheng Ren",2022,NeurIPS2022,-999
Frank-Wolfe-based Algorithms for Approximating Tyler's M-estimator,"Lior Danon, Dan Garber",2022,NeurIPS2022,-999
Reinforcement Learning with Non-Exponential Discounting,"Matthias Schultheis, Constantin A. Rothkopf, Heinz Koeppl",2022,NeurIPS2022,-999
Picking on the Same Person: Does Algorithmic Monoculture lead to Outcome Homogenization?,"Rishi Bommasani, Kathleen A. Creel, Ananya Kumar, Dan Jurafsky, Percy S. Liang",2022,NeurIPS2022,-999
"Causal Identification under Markov equivalence: Calculus, Algorithm, and Completeness","Amin Jaber, Adele Ribeiro, Jiji Zhang, Elias Bareinboim",2022,NeurIPS2022,-999
Dynamic Fair Division with Partial Information,"Gerdus Benade, Daniel Halpern, Alexandros Psomas",2022,NeurIPS2022,-999
Generalized Variational Inference in Function Spaces: Gaussian Measures meet Bayesian Deep Learning,"Veit David Wild, Robert Hu, Dino Sejdinovic",2022,NeurIPS2022,-999
"A Closer Look at Learned Optimization: Stability, Robustness, and Inductive Biases","James Harrison, Luke Metz, Jascha Sohl-Dickstein",2022,NeurIPS2022,-999
"""Lossless"" Compression of Deep Neural Networks: A High-dimensional Neural Tangent Kernel Approach","lingyu gu, Yongqi Du, yuan zhang, Di Xie, Shiliang Pu, Robert Qiu, Zhenyu Liao",2022,NeurIPS2022,-999
Privacy of Noisy Stochastic Gradient Descent: More Iterations without More Privacy Loss,"Jason Altschuler, Kunal Talwar",2022,NeurIPS2022,-999
Theseus: A Library for Differentiable Nonlinear Optimization,"Luis Pineda, Taosha Fan, Maurizio Monge, Shobha Venkataraman, Paloma Sodhi, Ricky T. Q. Chen, Joseph Ortiz, Daniel DeTone, Austin Wang, Stuart Anderson, Jing Dong, Brandon Amos, Mustafa Mukadam",2022,NeurIPS2022,-999
Asymmetric Temperature Scaling Makes Larger Networks Teach Well Again,"Xin-Chun Li, Wen-shu Fan, Shaoming Song, Yinchuan Li, bingshuai Li, Shao Yunfeng, De-Chuan Zhan",2022,NeurIPS2022,-999
Solving Quantitative Reasoning Problems with Language Models,"Aitor Lewkowycz, Anders Andreassen, David Dohan, Ethan Dyer, Henryk Michalewski, Vinay Ramasesh, Ambrose Slone, Cem Anil, Imanol Schlag, Theo Gutman-Solo, Yuhuai Wu, Behnam Neyshabur, Guy Gur-Ari, Vedant Misra",2022,NeurIPS2022,-999
Structural Knowledge Distillation for Object Detection,"Philip de Rijk, Lukas Schneider, Marius Cordts, Dariu Gavrila",2022,NeurIPS2022,-999
Thompson Sampling Efficiently Learns to Control Diffusion Processes,"Mohamad Kazem Shirani Faradonbeh, Mohamad Sadegh Shirani Faradonbeh, Mohsen Bayati",2022,NeurIPS2022,-999
Discrete Compositional Representations as an Abstraction for Goal Conditioned Reinforcement Learning,"Riashat Islam, Hongyu Zang, Anirudh Goyal, Alex M. Lamb, Kenji Kawaguchi, Xin Li, Romain Laroche, Yoshua Bengio, Remi Tachet des Combes",2022,NeurIPS2022,-999
Graph Convolution Network based Recommender Systems: Learning Guarantee and Item Mixture Powered Strategy,"Leyan Deng, Defu Lian, Chenwang Wu, Enhong Chen",2022,NeurIPS2022,-999
Local Metric Learning for Off-Policy Evaluation in Contextual Bandits with Continuous Actions,"Haanvid Lee, Jongmin Lee, Yunseon Choi, Wonseok Jeon, Byung-Jun Lee, Yung-Kyun Noh, Kee-Eung Kim",2022,NeurIPS2022,-999
Quasi-Newton Methods for Saddle Point Problems,"Chengchang Liu, Luo Luo",2022,NeurIPS2022,-999
Self-Supervised Contrastive Pre-Training For Time Series via Time-Frequency Consistency,"Xiang Zhang, Ziyuan Zhao, Theodoros Tsiligkaridis, Marinka Zitnik",2022,NeurIPS2022,-999
Uncalibrated Models Can Improve Human-AI Collaboration,"Kailas Vodrahalli, Tobias Gerstenberg, James Y. Zou",2022,NeurIPS2022,-999
Learning Dynamical Systems via Koopman Operator Regression in Reproducing Kernel Hilbert Spaces,"Vladimir Kostic, Pietro Novelli, Andreas Maurer, Carlo Ciliberto, Lorenzo Rosasco, Massimiliano Pontil",2022,NeurIPS2022,-999
Self-supervised surround-view depth estimation with volumetric feature fusion,"Jung-Hee Kim, Junhwa Hur, Tien Phuoc Nguyen, Seong-Gyun Jeong",2022,NeurIPS2022,-999
On Enforcing Better Conditioned Meta-Learning for Rapid Few-Shot Adaptation,"Markus Hiller, Mehrtash Harandi, Tom Drummond",2022,NeurIPS2022,-999
Oracle-Efficient Online Learning for Smoothed Adversaries,"Nika Haghtalab, Yanjun Han, Abhishek Shetty, Kunhe Yang",2022,NeurIPS2022,-999
A Policy-Guided Imitation Approach for Offline Reinforcement Learning,"Haoran Xu, Li Jiang, Li Jianxiong, Xianyuan Zhan",2022,NeurIPS2022,-999
Sample-Efficient Learning of Correlated Equilibria in Extensive-Form Games,"Ziang Song, Song Mei, Yu Bai",2022,NeurIPS2022,-999
VectorAdam for Rotation Equivariant Geometry Optimization,"Selena Zihan Ling, Nicholas Sharp, Alec Jacobson",2022,NeurIPS2022,-999
Matrix Multiplicative Weights Updates in Quantum Zero-Sum Games: Conservation Laws &amp; Recurrence,"Rahul Jain, Georgios Piliouras, Ryann Sim",2022,NeurIPS2022,-999
On the Convergence Theory for Hessian-Free Bilevel Algorithms,"Daouda Sow, Kaiyi Ji, Yingbin Liang",2022,NeurIPS2022,-999
Equivariant Networks for Crystal Structures,"Oumar Kaba, Siamak Ravanbakhsh",2022,NeurIPS2022,-999
A General Framework for Auditing Differentially Private Machine Learning,"Fred Lu, Joseph Munoz, Maya Fuchs, Tyler LeBlond, Elliott Zaresky-Williams, Edward Raff, Francis Ferraro, Brian Testa",2022,NeurIPS2022,-999
Generalization Analysis on Learning with a Concurrent Verifier,"Masaaki Nishino, Kengo Nakamura, Norihito Yasuda",2022,NeurIPS2022,-999
Spartan: Differentiable Sparsity via Regularized Transportation,"Kai Sheng Tai, Taipeng Tian, Ser Nam Lim",2022,NeurIPS2022,-999
Focal Modulation Networks,"Jianwei Yang, Chunyuan Li, Xiyang Dai, Jianfeng Gao",2022,NeurIPS2022,-999
HSurf-Net: Normal Estimation for 3D Point Clouds by Learning Hyper Surfaces,"Qing Li, Yu-Shen Liu, Jin-San Cheng, Cheng Wang, Yi Fang, Zhizhong Han",2022,NeurIPS2022,-999
Robust Streaming PCA,"Daniel Bienstock, Minchan Jeong, Apurv Shukla, Se-Young Yun",2022,NeurIPS2022,-999
NeMF: Neural Motion Fields for Kinematic Animation,"Chengan He, Jun Saito, James Zachary, Holly Rushmeier, Yi Zhou",2022,NeurIPS2022,-999
Global Normalization for Streaming Speech Recognition in a Modular Framework,"Ehsan Variani, Ke Wu, Michael D Riley, David Rybach, Matt Shannon, Cyril Allauzen",2022,NeurIPS2022,-999
Resource-Adaptive Federated Learning with All-In-One Neural Composition,"Yiqun Mei, Pengfei Guo, Mo Zhou, Vishal Patel",2022,NeurIPS2022,-999
SoteriaFL: A Unified Framework for Private Federated Learning with Communication Compression,"Zhize Li, Haoyu Zhao, Boyue Li, Yuejie Chi",2022,NeurIPS2022,-999
